id,disk,offset,jp,en
s_011483,Alshark (Ending disk).hdm,0x12EA7E,"惜ﾀﾗﾐ帰","[UNTRANSLATED]"
s_011484,Alshark (Ending disk).hdm,0x12EC27,"磚ｱ!τ夸","[UNTRANSLATED]"
s_011485,Alshark (Ending disk).hdm,0x12ED74,"襤ﾈｱｪ青tﾊ","[UNTRANSLATED]"
s_011486,Alshark (Ending disk).hdm,0x12ED8D,"位僧ｱﾗﾀ","[UNTRANSLATED]"
s_011487,Alshark (Ending disk).hdm,0x12EDC6,"禅Bｪb#瞭ｰ","[UNTRANSLATED]"
s_011489,Alshark (Ending disk).hdm,0x12EEEA,"璧ｧ〆 灑","[UNTRANSLATED]"
s_011490,Alshark (Ending disk).hdm,0x12EF73,"扇b尿(0","[UNTRANSLATED]"
s_011491,Alshark (Ending disk).hdm,0x12EFC3,"浤搬'｡","[UNTRANSLATED]"
s_011492,Alshark (Ending disk).hdm,0x12F027,"苅ｽPﾇ裄","[UNTRANSLATED]"
s_011493,Alshark (Ending disk).hdm,0x12F064,"裄ﾉb躊D","[UNTRANSLATED]"
s_011494,Alshark (Ending disk).hdm,0x12F0C3,"啻ﾘO眸@ｫｰ","[UNTRANSLATED]"
s_011495,Alshark (Ending disk).hdm,0x12F119,"晨Qｶ逝","[UNTRANSLATED]"
s_011496,Alshark (Ending disk).hdm,0x12F223,"狡簍qh Β","[UNTRANSLATED]"
s_011497,Alshark (Ending disk).hdm,0x12F27C,"淺ﾜ^羝@","[UNTRANSLATED]"
s_011498,Alshark (Ending disk).hdm,0x12F2FB,"朽a7床ﾀﾀ","[UNTRANSLATED]"
s_011499,Alshark (Ending disk).hdm,0x12F37E,"蔀kPw譏","[UNTRANSLATED]"
s_011500,Alshark (Ending disk).hdm,0x12F4C5,"眤涛hUB","[UNTRANSLATED]"
s_011501,Alshark (Ending disk).hdm,0x12F691,"窶ハpFﾑ>ﾗﾐ","[UNTRANSLATED]"
s_011503,Alshark (Ending disk).hdm,0x12F8B3,"竈ﾒj獻ﾑ","[UNTRANSLATED]"
s_011504,Alshark (Ending disk).hdm,0x12FB3B,"渮ﾇﾇﾗﾛﾝｸPｪ請","[UNTRANSLATED]"
s_011505,Alshark (Ending disk).hdm,0x12FCE7,"栓縣lk1","[UNTRANSLATED]"
s_011506,Alshark (Ending disk).hdm,0x12FD2F,"鑾P癇Lﾀ","[UNTRANSLATED]"
s_011508,Alshark (Ending disk).hdm,0x12FF10,"浹菲ﾁ9u","[UNTRANSLATED]"
s_011510,Alshark (Ending disk).hdm,0x13015E,"巵^9Cｿ梵ﾏ","[UNTRANSLATED]"
s_011511,Alshark (Ending disk).hdm,0x130314,"析r惺ﾀG`","[UNTRANSLATED]"
s_011513,Alshark (Data disk).hdm,0x032280,"ア#@K@#@ァ#P","[UNTRANSLATED]"
s_011515,Alshark (Data disk).hdm,0x09B7C2,"鼻橿!@0","[UNTRANSLATED]"
s_011516,Alshark (Data disk).hdm,0x02F700,"郎郎郎郎郎郎郎郎郎郎郎郎郎郎郎","[UNTRANSLATED]"
s_011517,Alshark (Data disk).hdm,0x032800,"鈴鈴鈴鈴鈴鈴鈴鈴鈴鈴鈴鈴鈴鈴鈴鈴","[UNTRANSLATED]"
s_011519,Alshark (Data disk).hdm,0x03B960,"演演演演緒緒緒演演演演演演演緒","[UNTRANSLATED]"
s_011521,Alshark (Data disk).hdm,0x06E6C0,"沺沺沺沺沺沺沺沺沺沺沺沺沺沺沺沺` `              ` `","[UNTRANSLATED]"
s_011522,Alshark (Data disk).hdm,0x070E21,"奢傲壓傲塋侘塋侘塋侘塋侘塋傲奩","[UNTRANSLATED]"
s_011523,Alshark (Data disk).hdm,0x07977B,"ャuuuャャャャuャャブuャャャャャャャuuャャャャャャャブu","[UNTRANSLATED]"
s_011524,Alshark (Data disk).hdm,0x0797E0,"ャャャャャャャャャャャャャャャャ","[UNTRANSLATED]"
s_011525,Alshark (Data disk).hdm,0x07C4A1,"蟐遯蟐遯蟐遯蟐遯蟐遯蟐遯蟐遯蟐軾","[UNTRANSLATED]"
s_011527,Alshark (Data disk).hdm,0x072480,"籘陂籥陷｢ﾀ陷籥陂｢ﾚ陂籘陂籘ｨ懌ﾞ閠ﾚ鋐﨨","[UNTRANSLATED]"
s_011528,Alshark (Data disk).hdm,0x117AC7,"餌冓兮ｹiｹaｹiｹaｹiｹaｹiｹaｹiｹﾛvﾕ~ｿ~ｶvｾfｶfｾFｶFｾFｶFｾFｶFｾFｶFｾFｶFﾘ@ﾙﾀﾙﾀｹﾀ丗埖埖埖埖埖埖埖埖埖埖Zﾀ$","[UNTRANSLATED]"
s_011529,Alshark (Data disk).hdm,0x129105,"燹熄爰爰犁犁犁犁犁犁犁犁犢濂ﾀD","[UNTRANSLATED]"
s_011530,Alshark (Data disk).hdm,0x06E9A4,"鋺鋺鋺鋺鋺鋺鋺鋺鋺鋺鋺鋺鋺","[UNTRANSLATED]"
s_011531,Alshark (Data disk).hdm,0x072302,"陷籥陂籘ｨ倪ﾚ陂籥陷｢ﾀ陷籥陂籘ｨ俑","[UNTRANSLATED]"
s_011532,Alshark (Data disk).hdm,0x072601,"珒ﾞ筐鐃籥閠BﾞH椶ﾞ陞籥陷籥陷籥陷","[UNTRANSLATED]"
s_011533,Alshark (Data disk).hdm,0x073900,"簑陷｢ﾞ陂籘陂籘ｨ倪ﾞ陷簑陷｢ﾞ陂籘陂ﾚ","[UNTRANSLATED]"
s_011534,Alshark (Data disk).hdm,0x079741,"ャuブuuuuuuuブuャブuuuuuuuuuuuuャuャャブuuuuuuuャャャャuu","[UNTRANSLATED]"
s_011536,Alshark (Data disk).hdm,0x12757F,"胎肭肆#眦渹瀅瀅瀅瀅瀅瀅榘暠m","[UNTRANSLATED]"
s_011537,Alshark (Data disk).hdm,0x07A328,"癖ｪ讙茗讙茗讙茗讙茗讙茗諫?\","[UNTRANSLATED]"
s_011538,Alshark (Data disk).hdm,0x07C428,"碧ｪ遯蟐遯蟐遯蟐遯蟐遯蟐轎?\","[UNTRANSLATED]"
s_011539,Alshark (Data disk).hdm,0x1193E8,"倭倭彖彖彖形形形形覗廃廃","[UNTRANSLATED]"
s_011540,Alshark (Data disk).hdm,0x07A0A1,"茗讙茗讙茗讙茗讙茗豁ﾄｴ竃(ｫﾚ","[UNTRANSLATED]"
s_011541,Alshark (Data disk).hdm,0x07A7A9,"覦覦覦覦覦覦覦覦覦襾訥","[UNTRANSLATED]"
s_011542,Alshark (Data disk).hdm,0x07C521,"蟐遯蟐遯蟐遯蟐遯蟐遲ﾅｴ許)ｫﾛ","[UNTRANSLATED]"
s_011543,Alshark (Data disk).hdm,0x117E40,"檗檗檗檗檗檗檗檗歔歔歔","[UNTRANSLATED]"
s_011544,Alshark (Data disk).hdm,0x1223CC,"枹枹枹枹枹枹枹枹辰辰ﾀ萄","[UNTRANSLATED]"
s_011545,Alshark (Data disk).hdm,0x03BB13,"置TxrtPrｲuTz2埆拈圀誉埆捕埆棒椽","[UNTRANSLATED]"
s_011546,Alshark (Data disk).hdm,0x0710E8,"黴ｪ語謙語謙語謙語謙語","[UNTRANSLATED]"
s_011548,Alshark (Data disk).hdm,0x06DE3F,"ⅳ趺賤f貿,贓跿踟跼跼跌","[UNTRANSLATED]"
s_011549,Alshark (Data disk).hdm,0x11930B,"匐Rｲﾒｴ腸超腸超腸超腸帖ﾃd","[UNTRANSLATED]"
s_011552,Alshark (Data disk).hdm,0x013062,"拾ﾏワ･ﾀ｣銃ﾙ縺eﾙ縺eﾛ縺`ﾙ蛛`ﾟ轣","[UNTRANSLATED]"
s_011553,Alshark (Data disk).hdm,0x0292FD,"逗!=閙ﾐ~閙ﾐ~閙ﾐ~閙ﾐ~閙ﾐ~閙ﾐ~閙ﾐ","[UNTRANSLATED]"
s_011556,Alshark (Data disk).hdm,0x061303,"誘]､鈺ﾝ遊]U訷ﾝﾄV誘]､鈺ﾝ遊]U訷","[UNTRANSLATED]"
s_011557,Alshark (Data disk).hdm,0x0CBA89,"瓏 g0ｿﾀG@L@ZﾐZ@ｽ濳瓔狄煥熏ｰ衵鋗`ｰ""ｰ#ｰ7","[UNTRANSLATED]"
s_011558,Alshark (Data disk).hdm,0x10C2E0,"咆ﾘ恝昞樰栁昞伹棈","[UNTRANSLATED]"
s_011561,Alshark (Data disk).hdm,0x1254C0,"廟ｪｯ廟ｪｯ廟ｪｯ廟ｪｪ棒ｮｯ廟ｪｮ表ｪｮ氷ｪｬ","[UNTRANSLATED]"
s_011563,Alshark (Data disk).hdm,0x013C25,"插=尚次凱Ю赦ﾉﾕ艦寡","[UNTRANSLATED]"
s_011565,Alshark (Data disk).hdm,0x026764,"繒ﾍX靜ﾔﾉ鶚絖ﾒﾄ籵馘ﾑ@ｫdﾓD苣","[UNTRANSLATED]"
s_011566,Alshark (Data disk).hdm,0x02B5A7,"醒ﾀ纔眥繞眤縺眤｣","[UNTRANSLATED]"
s_011569,Alshark (Data disk).hdm,0x04B884,"準#ﾀ~ﾀ#ﾀ沼+ﾎ芹'ﾒ載'ﾒ再'ﾂ疑綷","[UNTRANSLATED]"
s_011570,Alshark (Data disk).hdm,0x04C984,"俵ｪｩ俵ｪｩ俵ｪｩ俵ｪｩ俵ｪｩ俵ｪｩ俵ｪｩ","[UNTRANSLATED]"
s_011574,Alshark (Data disk).hdm,0x0E5CE9,"讙ｪeLC筏圀ｺ取旡iﾌ汪砺ｵZ4","[UNTRANSLATED]"
s_011576,Alshark (Data disk).hdm,0x120167,"辱ｰz食濳ｰj諏ｰH辱ｰJ辱ｰx辱ｰ","[UNTRANSLATED]"
s_011577,Alshark (Data disk).hdm,0x125645,"禪鷂＂鷂＂鷂＂鷂＂鷁ZR墫[ﾒｻ","[UNTRANSLATED]"
s_011579,Alshark (Data disk).hdm,0x12700B,"气淌淌淌淺槁槁ｽﾇｽﾇｽﾇｽ","[UNTRANSLATED]"
s_011580,Alshark (Data disk).hdm,0x000D85,"分褜澵ﾂﾆ簀ﾈﾎﾂﾇi感ヾITDｻ!
Bｮｷ","[UNTRANSLATED]"
s_011581,Alshark (Data disk).hdm,0x005C28,"粟"">粟"">粟"">粟"">粟"">粟"">","[UNTRANSLATED]"
s_011584,Alshark (Data disk).hdm,0x0077D1,"滄椨泝枋沂檐","[UNTRANSLATED]"
s_011585,Alshark (Data disk).hdm,0x00A400,"蚩灼被薔ｮ棒mｭ棊","[UNTRANSLATED]"
s_011586,Alshark (Data disk).hdm,0x010574,"椚wRﾝｳ偂峵_Uｦｭ躙豈躑","[UNTRANSLATED]"
s_011589,Alshark (Data disk).hdm,0x02AF2A,"繽睹繽睹繽睹｣","[UNTRANSLATED]"
s_011590,Alshark (Data disk).hdm,0x02B2A9,"唳唳ﾚY唳ﾚY唳ﾚY唳ﾚY唳ﾒI","[UNTRANSLATED]"
s_011592,Alshark (Data disk).hdm,0x02B629,"唳唳ﾚY唳ﾚY唳ﾚY唳ﾚY唳ﾚY","[UNTRANSLATED]"
s_011594,Alshark (Data disk).hdm,0x037452,"漲ﾟ獷鍰鍰鍰鍰","[UNTRANSLATED]"
s_011596,Alshark (Data disk).hdm,0x039A8C,"沼+ﾎ芹'ﾒ載'ﾒ採'ﾂ謹綷","[UNTRANSLATED]"
s_011597,Alshark (Data disk).hdm,0x03BB34,"埆痢崛拈埆捕
ｺ^
ｺ","[UNTRANSLATED]"
s_011598,Alshark (Data disk).hdm,0x0426A2,"游|U震bﾞﾍeﾎﾚ孛蓑婉ﾎｪgQｰ街","[UNTRANSLATED]"
s_011599,Alshark (Data disk).hdm,0x046222,"蝣ｵﾕ曰鑅蝮逖童ｸ","[UNTRANSLATED]"
s_011602,Alshark (Data disk).hdm,0x04CA00,"俵ｪｩ俵ｪｩ俵ｪｩ俵ｪｩ俵ｪｩ俵ｪｩ","[UNTRANSLATED]"
s_011603,Alshark (Data disk).hdm,0x04E6E4,"霖ｱﾁ絏･QｭUｵU藏･U藏･U藏･U藐･U","[UNTRANSLATED]"
s_011606,Alshark (Data disk).hdm,0x05AB08,"讓3感蓐囲ﾄ棹<ﾜ湜sﾔｵｸｪ\","[UNTRANSLATED]"
s_011608,Alshark (Data disk).hdm,0x05F003,"祝耻sｨ觚W抖訷ﾝﾄ6櫪u","[UNTRANSLATED]"
s_011609,Alshark (Data disk).hdm,0x061384,"捫ｷﾝﾗV]U訷ﾝﾄV誘]､鈺ﾝ遊]U訷","[UNTRANSLATED]"
s_011613,Alshark (Data disk).hdm,0x079D2A,"鞜kw鰡kw鰡kw鰡kw鰡kw鰡","[UNTRANSLATED]"
s_011616,Alshark (Data disk).hdm,0x0A85A0,"実ｿ狄狃犲犲犧","[UNTRANSLATED]"
s_011617,Alshark (Data disk).hdm,0x0ABCF2,"珥Q狃澹狃澹牆ﾌ","[UNTRANSLATED]"
s_011618,Alshark (Data disk).hdm,0x0ACCF3,"澪牘澹爿澹狄ﾀ","[UNTRANSLATED]"
s_011620,Alshark (Data disk).hdm,0x0DD7C3,"瑩瑩瑩瑰ﾀ胙漾","[UNTRANSLATED]"
s_011621,Alshark (Data disk).hdm,0x103F87,"覦鍰鍰鍰鋧鋩","[UNTRANSLATED]"
s_011623,Alshark (Data disk).hdm,0x10BDED,"わんぅょまﾂfﾂ崢","[UNTRANSLATED]"
s_011625,Alshark (Data disk).hdm,0x10FA2B,"瀲`柝徘憫畋ﾟば","[UNTRANSLATED]"
s_011627,Alshark (Data disk).hdm,0x11875D,"族擶|壑箆七錦eｧ","[UNTRANSLATED]"
s_011628,Alshark (Data disk).hdm,0x1196E0,"廃廃朴堀堀竹ﾒ>R>K>I","[UNTRANSLATED]"
s_011629,Alshark (Data disk).hdm,0x119CD4,"舊舊舊舊舊舊─D","[UNTRANSLATED]"
s_011630,Alshark (Data disk).hdm,0x123260,"船船船船船船QDQE.:","[UNTRANSLATED]"
s_011644,Alshark (Data disk).hdm,0x025B7F,"栖ｰRNｺﾖu兜VQ鎌VY貫TU胃t","[UNTRANSLATED]"
s_011645,Alshark (Data disk).hdm,0x025F9B,"岸Wｮ圀ｵ%Jｰﾜﾑs⑭QU*@|嚆j{]樰婦","[UNTRANSLATED]"
s_011654,Alshark (Data disk).hdm,0x03D524,"巻俵ｪｪ俵ｪｪ俵ｨｪ廼ｪ*","[UNTRANSLATED]"
s_011655,Alshark (Data disk).hdm,0x041665,"уﾊg作陌暿譴ｼｲ:1鋒","[UNTRANSLATED]"
s_011658,Alshark (Data disk).hdm,0x044986,"錺ｱ*颯ﾕ*餮ｰ願@ﾔれ@","[UNTRANSLATED]"
s_011659,Alshark (Data disk).hdm,0x045F86,"沽ﾕ甁現･暙･0}]吸ｽ","[UNTRANSLATED]"
s_011664,Alshark (Data disk).hdm,0x04F9CE,"糎""ｪ然""ｯ船""ｫ禅""ｫ探","[UNTRANSLATED]"
s_011665,Alshark (Data disk).hdm,0x04FE01,"欟8ｪ振8ｪ俵?ｪ欟?ｪ欟?ｪ","[UNTRANSLATED]"
s_011667,Alshark (Data disk).hdm,0x056984,"揀ﾏOq洄釧ﾟ鉧ｴ溥m","[UNTRANSLATED]"
s_011668,Alshark (Data disk).hdm,0x058488,"鋓倢ﾚｮ薤寬｢ｪﾕQｪｪ俵ｪｪUU","[UNTRANSLATED]"
s_011670,Alshark (Data disk).hdm,0x060614,"弄Jｧ澹ﾚｹｱu寬珥ﾁﾁ珥@@","[UNTRANSLATED]"
s_011672,Alshark (Data disk).hdm,0x0650EE,"糅穡糅昻諟","[UNTRANSLATED]"
s_011674,Alshark (Data disk).hdm,0x06C042,"勦UU勦UU黄UUｩｩUUｩｩUEｩ儷Uｩ儷Uｩ","[UNTRANSLATED]"
s_011677,Alshark (Data disk).hdm,0x06E0A4,"鋺鋺鋺鋺鋺","[UNTRANSLATED]"
s_011678,Alshark (Data disk).hdm,0x06F205,"雉遘ﾗW煇誾炫","[UNTRANSLATED]"
s_011680,Alshark (Data disk).hdm,0x07252C,"硺劯劯皦劯","[UNTRANSLATED]"
s_011681,Alshark (Data disk).hdm,0x0751AA,"零ｯﾗwﾗｫ煇諠錞蝟","[UNTRANSLATED]"
s_011684,Alshark (Data disk).hdm,0x07722F,"擾胡fK況ﾓjﾃｵ曜ﾉ蝟","[UNTRANSLATED]"
s_011686,Alshark (Data disk).hdm,0x0797B5,"ャャブuャブ","[UNTRANSLATED]"
s_011687,Alshark (Data disk).hdm,0x0797C4,"ャuuャャャブ","[UNTRANSLATED]"
s_011690,Alshark (Data disk).hdm,0x07A501,"旭""ｬ旭""ｬ旭""ｬ旭""ｬ洌0ｧ","[UNTRANSLATED]"
s_011692,Alshark (Data disk).hdm,0x07BBA2,"鰡kw鰡kw鰡kw鰡ko鱇d","[UNTRANSLATED]"
s_011694,Alshark (Data disk).hdm,0x08B990,"汗滬奩謬敢","[UNTRANSLATED]"
s_011696,Alshark (Data disk).hdm,0x0B66CA,"騾騾藾aｰ甕Aﾐ 拭x","[UNTRANSLATED]"
s_011697,Alshark (Data disk).hdm,0x0D41C1,"璢瓔瓔瑰ﾀ暲","[UNTRANSLATED]"
s_011698,Alshark (Data disk).hdm,0x0D57E2,"咀｢珞滷濟瀟ﾀNﾀjﾀW","[UNTRANSLATED]"
s_011699,Alshark (Data disk).hdm,0x0D58E1,"犧php鑵鑵鑵ﾘ`鐐","[UNTRANSLATED]"
s_011700,Alshark (Data disk).hdm,0x0E2E95,"隲閘隸爿濔ﾞｾ","[UNTRANSLATED]"
s_011706,Alshark (Data disk).hdm,0x103869,"葱ﾒT麒尞衢ﾓ|>錦","[UNTRANSLATED]"
s_011707,Alshark (Data disk).hdm,0x10B581,"彁慥慥漏x胙; ｱｰ","[UNTRANSLATED]"
s_011708,Alshark (Data disk).hdm,0x10BD7B,"出夙ﾏｺ瑩限ｺ2珈","[UNTRANSLATED]"
s_011709,Alshark (Data disk).hdm,0x10CC90,"基滬夥付旗","[UNTRANSLATED]"
s_011710,Alshark (Data disk).hdm,0x10D270,"蓍繽繽繽肅","[UNTRANSLATED]"
s_011711,Alshark (Data disk).hdm,0x10DB60,"滌溷?秬ﾍ沮ｯｸﾏ庄8","[UNTRANSLATED]"
s_011712,Alshark (Data disk).hdm,0x10FA50,"广ﾟ~柧挈憙擴ﾟbﾏﾆ","[UNTRANSLATED]"
s_011714,Alshark (Data disk).hdm,0x110236,"ぷ塑ｰ蛆Qkﾀ?ﾈ濤女ｶ8`","[UNTRANSLATED]"
s_011718,Alshark (Data disk).hdm,0x11888B,"閣角角角魁","[UNTRANSLATED]"
s_011719,Alshark (Data disk).hdm,0x1188CB,"師姿姿姿察","[UNTRANSLATED]"
s_011720,Alshark (Data disk).hdm,0x118C70,"安詑:瓏珞瑁ﾀwﾀrﾀ","[UNTRANSLATED]"
s_011721,Alshark (Data disk).hdm,0x119605,"箍箒羃羔總c`c@qﾀq","[UNTRANSLATED]"
s_011722,Alshark (Data disk).hdm,0x11DD01,"キ―記運毅云","[UNTRANSLATED]"
s_011723,Alshark (Data disk).hdm,0x11E4CB,"瓏瓏脣鋺＇m甁","[UNTRANSLATED]"
s_011724,Alshark (Data disk).hdm,0x121CC6,"漱[Ⅵ鷂鷦∵ﾚ]ｺ^銈銈","[UNTRANSLATED]"
s_011725,Alshark (Data disk).hdm,0x122A83,"馨知馨地J]檀
X","[UNTRANSLATED]"
s_011726,Alshark (Data disk).hdm,0x123241,"嫖吐嫖吐嫣","[UNTRANSLATED]"
s_011728,Alshark (Data disk).hdm,0x124295,"オ巻蟹圓鵑H","[UNTRANSLATED]"
s_011729,Alshark (Data disk).hdm,0x12520C,"槇ﾕP槇ﾕP槇ﾕP槇ﾕP槇ﾕP","[UNTRANSLATED]"
s_011730,Alshark (Data disk).hdm,0x12524C,"廟ｪｯ廟ｪｯ廟ｪｯ廟ｪｯ廟ｪｯ","[UNTRANSLATED]"
s_011731,Alshark (Data disk).hdm,0x125680,"槇ﾕP槇ﾕP槇ﾕR槇ﾕRｪｰﾕP槇ﾀ","[UNTRANSLATED]"
s_011732,Alshark (Data disk).hdm,0x1285F6,"苑咳害咳飢","[UNTRANSLATED]"
s_011733,Alshark (Data disk).hdm,0x128640,"ごQP寛QT幹QP寛QT幹QP""ｰUTｪｲUTｪｲUd","[UNTRANSLATED]"
s_011734,Alshark (Data disk).hdm,0x1296BE,"γつ柊環羨竿","[UNTRANSLATED]"
s_011735,Alshark (Data disk).hdm,0x12A530,"翠鰹薄居涅","[UNTRANSLATED]"
s_011737,Alshark (Data disk).hdm,0x009325,"輟踈ﾙ^3/皜|ぉE","[UNTRANSLATED]"
s_011740,Alshark (Data disk).hdm,0x009F04,"個3ｩﾍﾅ{｣ｻﾅ{｣ｻﾕ{｣ｻ蛔狃ﾄ{峠ﾎ","[UNTRANSLATED]"
s_011741,Alshark (Data disk).hdm,0x009FC7,"狃ｿ驎ｻ溥ﾞｹ鑈","[UNTRANSLATED]"
s_011742,Alshark (Data disk).hdm,0x00A483,"扎ｹtｯ薹橳ﾎｨ梔<","[UNTRANSLATED]"
s_011745,Alshark (Data disk).hdm,0x00B6BF,"箭顯ﾁ鈹鋗","[UNTRANSLATED]"
s_011746,Alshark (Data disk).hdm,0x00B747,"歙ｾ?枩ｾ?枩ｪ?農","[UNTRANSLATED]"
s_011747,Alshark (Data disk).hdm,0x00BAA2,"鄒ﾇ偵髷揵5m8ｮ","[UNTRANSLATED]"
s_011748,Alshark (Data disk).hdm,0x00C184,"愴3ｩﾍﾅ{｣ｻﾅ{｣ｻﾕ{｣ｻ蛔狃ﾄ{峠ﾎ","[UNTRANSLATED]"
s_011749,Alshark (Data disk).hdm,0x00E284,"旻fo掫f羡釗","[UNTRANSLATED]"
s_011751,Alshark (Data disk).hdm,0x01090E,"粍M[罇ｹ鼕紅>","[UNTRANSLATED]"
s_011752,Alshark (Data disk).hdm,0x0131ED,"凋賽r懈ﾎr懈WU","[UNTRANSLATED]"
s_011753,Alshark (Data disk).hdm,0x01426C,"巻ﾅT巻ﾅT巻ﾅT泳ﾇ","[UNTRANSLATED]"
s_011754,Alshark (Data disk).hdm,0x01430C,"圜MQ塢MQ塢MQ塢MQｨｪUU","[UNTRANSLATED]"
s_011756,Alshark (Data disk).hdm,0x017984,"鈹\臨,誠%_Kﾉs抜ﾚﾊ","[UNTRANSLATED]"
s_011757,Alshark (Data disk).hdm,0x018B8C,"鈊ﾜ員]=ｵボ筌pi","[UNTRANSLATED]"
s_011759,Alshark (Data disk).hdm,0x01940B,"立G詼輅ｯ匳ﾝ","[UNTRANSLATED]"
s_011760,Alshark (Data disk).hdm,0x01B942,"希P癸ﾋWﾇｫ曩刻:>","[UNTRANSLATED]"
s_011761,Alshark (Data disk).hdm,0x01CD10,"釶ﾛｿ軅裃獷","[UNTRANSLATED]"
s_011762,Alshark (Data disk).hdm,0x01D4FC,"角Ep叝糒ﾇyﾂｽミ","[UNTRANSLATED]"
s_011763,Alshark (Data disk).hdm,0x01FFB2,"虐處:_渊ｭ奔ﾟ~","[UNTRANSLATED]"
s_011764,Alshark (Data disk).hdm,0x020A17,"は,勁ｴ新深ﾟwﾃ","[UNTRANSLATED]"
s_011768,Alshark (Data disk).hdm,0x022CAC,"涇ｿ温鳧糜","[UNTRANSLATED]"
s_011769,Alshark (Data disk).hdm,0x024E86,"ぬｿ}ｯｬWEｾ隔ﾔ緞k@Mq｢｢Qь｢ｪ鶺ﾅ","[UNTRANSLATED]"
s_011773,Alshark (Data disk).hdm,0x025C10,"讙禅kｨbX6ﾔキ竦f(!","[UNTRANSLATED]"
s_011774,Alshark (Data disk).hdm,0x02630B,"役6皴謐諡e","[UNTRANSLATED]"
s_011776,Alshark (Data disk).hdm,0x026586,"落O{ｮｧgｿｶﾟQﾕｬ俿U{nｵ瓢ﾊ-s働(","[UNTRANSLATED]"
s_011777,Alshark (Data disk).hdm,0x027391,"靈ﾛcｫｯ{^遧錞罔","[UNTRANSLATED]"
s_011780,Alshark (Data disk).hdm,0x02AE88,"毯O>毯ｿ>毯_>ｿ~o>毯ﾏ>ｯ~","[UNTRANSLATED]"
s_011781,Alshark (Data disk).hdm,0x02BC0F,"慨%ｩぴﾒｩER蟀fR皈ﾐ","[UNTRANSLATED]"
s_011782,Alshark (Data disk).hdm,0x02BF71,"嚼ﾔ!財ﾊ相`ﾘ@粕","[UNTRANSLATED]"
s_011783,Alshark (Data disk).hdm,0x02D106,"礼溽倡ﾟ軅","[UNTRANSLATED]"
s_011785,Alshark (Data disk).hdm,0x036008,"責^2｢iｩ米ｶ!摸x*婚､","[UNTRANSLATED]"
s_011786,Alshark (Data disk).hdm,0x036C88,"脊^3｢hｩ汎ｶ!領y*硯､","[UNTRANSLATED]"
s_011787,Alshark (Data disk).hdm,0x037288,"脊^2｢iｩ米ｶ!摸x*婚､","[UNTRANSLATED]"
s_011788,Alshark (Data disk).hdm,0x037384,"劔wwffﾝﾝ劔wwffﾝﾝ劔wwffﾝﾝ劔wwﾝﾝ","[UNTRANSLATED]"
s_011789,Alshark (Data disk).hdm,0x03838B,"贄贄贊1ﾑ釀","[UNTRANSLATED]"
s_011792,Alshark (Data disk).hdm,0x03F2E1,"僊daJAﾑa漾t`磧ﾀ`漾ﾔ","[UNTRANSLATED]"
s_011793,Alshark (Data disk).hdm,0x03F914,"劬巻I蜀*%GCj]髀","[UNTRANSLATED]"
s_011794,Alshark (Data disk).hdm,0x040660,"兀dｭJ酉=澀t*礒ﾀ&","[UNTRANSLATED]"
s_011795,Alshark (Data disk).hdm,0x040CA0,"繽'㌘冗熔冗","[UNTRANSLATED]"
s_011796,Alshark (Data disk).hdm,0x040DE7,"古勤洶映ﾚ","[UNTRANSLATED]"
s_011799,Alshark (Data disk).hdm,0x041025,"小^N.hﾟI~嘶ﾆｺ軸耀o","[UNTRANSLATED]"
s_011800,Alshark (Data disk).hdm,0x04152A,"苳闥ｱ[ﾝ攤ｵﾙ1齷","[UNTRANSLATED]"
s_011801,Alshark (Data disk).hdm,0x0429DF,"獰$ｬﾌ7倢\ﾟﾘｻ瑜P=炯","[UNTRANSLATED]"
s_011802,Alshark (Data disk).hdm,0x044F80,"丕ﾛi近ﾝ錮禧_","[UNTRANSLATED]"
s_011803,Alshark (Data disk).hdm,0x045B04,"彪.ｨﾁ{N厳%P梦0評kz","[UNTRANSLATED]"
s_011804,Alshark (Data disk).hdm,0x046CB2,"炅ﾓw泚qu#ｾ~陳飢","[UNTRANSLATED]"
s_011808,Alshark (Data disk).hdm,0x04B492,"撹&2吃!竏ﾈ""｢勘","[UNTRANSLATED]"
s_011811,Alshark (Data disk).hdm,0x04EC0F,"鮒%･Uｪ螟墳･ｧ分･ｱ]","[UNTRANSLATED]"
s_011815,Alshark (Data disk).hdm,0x05111E,"善潁ｶ睿繕eｿVｿｧ","[UNTRANSLATED]"
s_011823,Alshark (Data disk).hdm,0x05C070,"栓ﾈ爨ﾁ陳ｸﾅ晤｢","[UNTRANSLATED]"
s_011824,Alshark (Data disk).hdm,0x05C9E0,"哩ｬIｰ糜営戉ﾈcｽdﾝｺﾉ1\ｱa","[UNTRANSLATED]"
s_011825,Alshark (Data disk).hdm,0x05FA8F,"牾3､鮮必幕V","[UNTRANSLATED]"
s_011826,Alshark (Data disk).hdm,0x060302,"蕗jﾇﾕsｪ觀溜\C平ZVｧMV","[UNTRANSLATED]"
s_011827,Alshark (Data disk).hdm,0x061403,"洋]ﾗ譓ﾝ_VｽU訷ﾝﾄv洋]","[UNTRANSLATED]"
s_011829,Alshark (Data disk).hdm,0x061F83,"冕ﾇﾕsｪ觀妙\C反ZVｬMP","[UNTRANSLATED]"
s_011830,Alshark (Data disk).hdm,0x063369,"籔皋皋盻ｱｻ","[UNTRANSLATED]"
