id,disk,offsetHex,jp,old_en,new_en,method,confidence
s_001850,Alshark (System disk).hdm,0x05A057,"ポｰキンマｰト5ｲﾗｯｼｬｲﾏｾ～。@何ﾆﾅｻｲﾏｽｶ？0?N","[UNTRANSLATED]","Welcome to Porkin Mart! What'll it be?",byId,1.00
s_001852,Alshark (System disk).hdm,0x05A355,"ハッ！ｺﾝﾅﾄｺﾛﾏで、ﾉｺﾉｺ来ﾔがｯﾃ！！@ｵｲ、ｺｲﾂﾗｦｶﾜｲがｯﾃﾔﾝﾅ！！0?F","[UNTRANSLATED]","Hah! Look what the cat dragged in! Boys, show 'em a good time!",byId,1.00
s_001854,Alshark (System disk).hdm,0x05A949,"だ。@ｵﾒｪ達ﾐﾃｪﾅ、坊ﾁｬﾝ、嬢ﾁｬﾝﾆ知合ｲﾊ、ｲﾈｪﾔ。0_4$","[UNTRANSLATED]","I don't know any pampered brats like you.",byId,1.00
s_001855,Alshark (System disk).hdm,0x05B0B2,"アイテム屋5ｲﾗｯｼｬｲﾏｾ～。@何ﾆﾅｻｲﾏｽｶ。0?N","[UNTRANSLATED]","Item Shop! Welcome! What can I get you?",byId,1.00
s_001862,Alshark (System disk).hdm,0x05E096,"ハッ！@貴様ﾗがｺｺﾏでﾔﾙﾄﾊﾅ。0_4$","[UNTRANSLATED]","Hmph! You're better than I thought.",byId,1.00
s_001863,Alshark (System disk).hdm,0x05E0D5,"どｳｶﾅ。@貴様ﾗﾆﾊ、ｺｺで死ﾝでﾓﾗｳ0?F","[UNTRANSLATED]","It's over. Now you die",byId,1.00
s_001866,Alshark (System disk).hdm,0x05EA6B,"どｳｼﾀﾉ、冴ｴﾅｲ顔ｼﾃ。@ﾏﾙで、通夜ﾐﾀｲﾖ。0?C","[UNTRANSLATED]","What's wrong? This isn't a funeral.",byId,1.00
s_001867,Alshark (System disk).hdm,0x05ECB9,"でｽﾈ。@私がｲﾃﾊ、足手ﾏﾄｲﾆﾅﾘｶﾈﾅｲでｼｮｳｼ。0_4$","[UNTRANSLATED]","You're right. I'd only slow you down.",byId,1.00
s_001870,Alshark (System disk).hdm,0x060EA9,"カｰマﾆﾄﾘﾂｶﾚﾀ兵士達ﾆ@6向ｹﾗﾚﾙ。0_4$","[UNTRANSLATED]","The possessed soldiers take aim...",byId,1.00
s_001872,Alshark (System disk).hdm,0x061A52,"抱ｷﾂｸﾄ6大声ｦｱげﾃ泣ｷじｬｸｯﾀ。0@6ｿﾉ$","[UNTRANSLATED]","She hugged him and burst into tears.",byId,1.00
s_001873,Alshark (System disk).hdm,0x061B28,"安心ｼﾃ、俺ﾊ平気だｶﾗ。0@ｶｱｻﾝﾊ‥‥0_6$","[UNTRANSLATED]","Don't worry, I'm okay. But Mom...",byId,1.00
s_001874,Alshark (System disk).hdm,0x062A7C,"が制ｼﾀ。@6ｿｼﾃ、小声でｼｬべﾘｶｹﾙ。0_4$","[UNTRANSLATED]","But he stopped them and whispered...",byId,1.00
s_001876,Alshark (System disk).hdm,0x063B1A,"得体ﾉ知ﾚﾅｲ機械6ｦﾄﾘだｼﾀ。0_4$","[UNTRANSLATED]","He pulled out a weird gadget.",byId,1.00
s_001880,Alshark (System disk).hdm,0x065A83,"旧式ﾉ@マシンじｬﾈｪｶ。0_4$","[UNTRANSLATED]","This thing's an antique!",byId,1.00
s_001881,Alshark (System disk).hdm,0x065C12,"だｧ、何ｶ変ﾅ粉が手ﾆﾂｲ@ﾁｬｯﾀ！0_6$","[UNTRANSLATED]","Gah! Weird powder on my hand!",byId,1.00
s_001884,Alshark (System disk).hdm,0x066B54,"落ﾁ込ﾝでﾃﾓｼｮｳがﾈｪﾔ！！@ｺﾝﾅ時ﾉﾀﾒﾆﾄｯﾃｵｲﾀ、ﾜｼﾉﾄｯﾃｵｷｦ見ｾﾃﾔﾛｳ0_6ｿｳｲｳﾄ、$","[UNTRANSLATED]","No use mopin' around! I've got just the thing for a time like this",byId,1.00
s_001885,Alshark (System disk).hdm,0x0672ED,"方ﾅﾗ、ｷｯﾄ@成ｼ遂げﾗﾚﾙｺﾄﾄ信じﾃ@ｵﾘﾏｽﾖ。0?C","[UNTRANSLATED]","I have no doubt you'll succeed.",byId,1.00
s_001886,Alshark (System disk).hdm,0x0675E5,"が近づｸﾄ突然@6襲ｲｶｶｯﾃｷﾀ。0?F","[UNTRANSLATED]","It lunged without warning!",byId,1.00
s_001890,Alshark (System disk).hdm,0x068ABD,"通行許可証ｦ手ﾆｲﾚﾀ。0?I","[UNTRANSLATED]","Got a Passage Permit!",byId,1.00
s_001893,Alshark (System disk).hdm,0x0694E5,"ケチﾅﾝだｶﾗ！@ｵ金ﾅﾗ、ﾀｸｻﾝ持ｯﾃﾙ@でｼｮｯ！0_4$","[UNTRANSLATED]","Quit being a cheapskate! You're rolling in it!",byId,1.00
s_001894,Alshark (System disk).hdm,0x069B5D,"髪6ﾉ先端が、焦げﾃｲﾀ。0_6$","[UNTRANSLATED]","Its hair-tips are singed.",byId,1.00
s_001899,Alshark (System disk).hdm,0x06D131,"不届ｷ者が！@成敗ｼﾃｸﾚﾙ！！0?F","[UNTRANSLATED]","Insolent cur! I'll end you!",byId,1.00
s_001905,Alshark (System disk).hdm,0x06EADE,"分ｶﾘﾏｼﾀ。@一度、足ｦ運ﾝでﾐﾙｺﾄﾆｼﾏｽ。0_4$","[UNTRANSLATED]","All right. I'll go take a look.",byId,1.00
s_001908,Alshark (System disk).hdm,0x06F038,"驚ｲﾀ。@ｺﾝﾅ所ﾆ人が訪ﾈﾃｸﾙﾄﾊ…0_6驚ｲﾀﾉﾊ、$","[UNTRANSLATED]","Well, I'll be. A visitor, way out here...",byId,1.00
s_001915,Alshark (System disk).hdm,0x073193,"ウィｰガｰ装甲ｦ手ﾆｲﾚﾀ！0?I","[UNTRANSLATED]","Obtained Wieger Armor!",byId,1.00
s_001917,Alshark (System disk).hdm,0x073A75,"Ｇ・ナックル6ｦ手ﾆｲﾚﾀ！0_4$","[UNTRANSLATED]","You got the G-Knuckle",byId,1.00
s_001920,Alshark (System disk).hdm,0x0755E2,"酔ｯぱﾗｲﾉ飲ﾐｸﾗべ6が始ﾏｯﾀ！！0_4$","[UNTRANSLATED]","The drunks' drinking match is on!",byId,1.00
s_001921,Alshark (System disk).hdm,0x075672,"額ﾆ汗が浮ｷ始ﾒﾀ。0@6少ｼ、$","[UNTRANSLATED]","He's starting to sweat...",byId,1.00
s_001922,Alshark (System disk).hdm,0x075CA6,"慌ﾃﾙﾝじｬﾈｪﾖ！@見ﾂｹﾀﾄｲｯﾃﾓ、ｺｲﾂﾊ@原石だ。0_4$","[UNTRANSLATED]","Easy there! He's got potential, but he's raw.",byId,1.00
s_001923,Alshark (System disk).hdm,0x076E41,"願ﾜｸば、我ﾆｿﾉ力ｦ@与ｴ給ｴ。0?F","[UNTRANSLATED]","I pray, grant me this power!",byId,1.00
s_001933,Alshark (System disk).hdm,0x07E256,"生ｲ立ﾁｯﾃﾅｧ、聞ｲﾀｺﾄがﾅｶｯﾀﾅ。@ﾓｼ良ｶｯﾀﾗ、聞ｶｾﾃｸﾚﾔ0_4$","[UNTRANSLATED]","You know, I never asked about your past. Care to share?",byId,1.00
s_001934,Alshark (System disk).hdm,0x07E2F5,"だ。@ｲﾂｶﾊ、話ｻﾈばﾅﾗﾅｲﾄ@思ｯﾃｲﾀ。@だｶﾗ、聞ｲﾃｸﾚ。0_6$","[UNTRANSLATED]","I knew I'd have to talk about it someday. So, listen up.",byId,1.00
s_001935,Alshark (System disk).hdm,0x07EB95,"言ｯﾃﾝでｽｶ。@ｲざｯﾃ時ﾆﾊ、ﾐﾝﾅが助ｹﾃｸﾚﾏｽﾖ。0_4$","[UNTRANSLATED]","Don't say that! We'll all help you out.",byId,1.00
s_001936,Alshark (System disk).hdm,0x07EEF2,"君、ｲﾛｲﾛ迷惑ｦｶｹﾃｼﾏｯﾀﾖｳだﾈ。@本当ﾆｽﾏﾅｲｺﾄｦｼﾀ。0_4$","[UNTRANSLATED]","I've been a real burden. Please, forgive me.",byId,1.00
s_001945,Alshark (System disk).hdm,0x0809A6,"マント、@ｽごｸ似合ｯﾃﾙﾜﾖ。0_4$","[UNTRANSLATED]","That cape looks great on you.",byId,1.00
s_001950,Alshark (System disk).hdm,0x081440,"チッ、ｳﾙｾｪﾝだﾖ！@ｺﾉクソ爺ｲ！！0_4$","[UNTRANSLATED]","Tch, shut your trap, you old coot",byId,1.00
s_001958,Alshark (System disk).hdm,0x01734F,"恒星名@所属国@敵戦力@惑星数  >衛星数","[UNTRANSLATED]","STAR / NATION / ENEMY / PLANETS >MOONS",byId,1.00
s_001959,Alshark (System disk).hdm,0x0175CE,"じｬｱ、@>>>>>>>>>ｦ格納庫ﾆ@ｼﾏｯﾃｵｸぞ。","[UNTRANSLATED]","Alright, >>>>>>>>> goes in the hangar.",byId,1.00
s_001960,Alshark (System disk).hdm,0x0176E8,"造ｯﾀ>>>>>>>>>ﾊ、@格納庫ﾆｼﾏｯﾃｵｸぞ！","[UNTRANSLATED]","Your new >>>>>>>>> is in the hangar!",byId,1.00
s_001965,Alshark (System disk).hdm,0x051212,"喜ぶだﾛｳ。0@じｬｱ、行ｯﾃｸﾙﾖ。0?I","[UNTRANSLATED]","She's gonna love this. See ya.",byId,1.00
s_001968,Alshark (System disk).hdm,0x052725,"バｰテン5何ｶ、ｵ飲ﾐﾆﾅﾘﾏｽｶ？?N","[UNTRANSLATED]","What'll it be?",byId,1.00
s_001975,Alshark (System disk).hdm,0x056F73,"間ﾆ、戦力ｦ蓄ｴﾙｺﾄだ。0?C","[UNTRANSLATED]","We must build our power.",byId,1.00
s_001979,Alshark (System disk).hdm,0x058385,"思念が6強ｸ語ﾘｶｹﾃｷﾀ。0_4$","[UNTRANSLATED]","A powerful mental cry...",byId,1.00
s_001981,Alshark (System disk).hdm,0x058443,"が、精神ｦ集中ｽﾙ。0?I","[UNTRANSLATED]","Focusing my mind...",byId,1.00
s_001993,Alshark (System disk).hdm,0x05D69D,"何ｼﾛ、奴ﾗﾊ軍事国家だｶﾗﾅ0ｲｶﾆ、科学力でマｰズが勝ﾙﾄﾊ言ｯﾃﾓ、総合的ﾅ戦闘力でﾊﾏだﾏだ・・・0_4$","[UNTRANSLATED]","They're a military state. Our tech is better, but their war machine is something else...",byId,1.00
s_001995,Alshark (System disk).hdm,0x05E16B,"悪ｲが、ｺｺで死ﾝでﾓﾗｵｳ。0?F","[UNTRANSLATED]","Sorry, but you die now.",byId,1.00
s_001996,Alshark (System disk).hdm,0x05E3D4,"連中、ﾅﾝで@ｵ嬢ﾁｬﾝｦｻﾗｯﾀﾝだ？0_4$","[UNTRANSLATED]","Why'd they snatch the girl?",byId,1.00
s_001997,Alshark (System disk).hdm,0x05E454,"ゾリアスだｯﾃ？！@ｯﾃｺﾄﾊ、ﾓｼｶｼﾃ0_4$","[UNTRANSLATED]","Zolius?! Wait a sec... could it be?",byId,1.00
s_002001,Alshark (System disk).hdm,0x05F7B7,"惑星ザジル@惑星ステア@惑星ジュｰク@ﾔﾒﾙ","[UNTRANSLATED]","Zajil, Stea, Juke... Cancel",byId,1.00
s_002004,Alshark (System disk).hdm,0x06097A,"で@6抵抗ｽﾙｺﾄがでｷﾅｶｯﾀ。0_6$","[UNTRANSLATED]","Resistance was futile.",byId,1.00
s_002005,Alshark (System disk).hdm,0x060B88,"だ、ｿﾉ声が@6聞ｺｴ続ｹﾃｲﾀ。0_$","[UNTRANSLATED]","But the voice wouldn't stop.",byId,1.00
s_002006,Alshark (System disk).hdm,0x060BA6,"悲ｼﾝじｬｲｹﾅｲ。@私ﾊ、ｲﾂﾓｱﾅﾀﾄ一緒ﾆｲﾙﾜ‥‥0_4$","[UNTRANSLATED]","Don't be sad. I'm always with you...",byId,1.00
s_002007,Alshark (System disk).hdm,0x060D9A,"今ﾖ！@カｰマｦ封じﾙﾉﾖ！0_4$","[UNTRANSLATED]","Do it now! Seal Karma!",byId,1.00
s_002012,Alshark (System disk).hdm,0x0619B2,"がｺｺﾛ打ﾁ拉がﾚﾃｲﾙ6ﾉｦ知ﾘﾅがﾗﾓ、父親ﾉ無事ｦ6知ｯﾀﾄｷ、思ﾜず駆ｹ出ｼﾃｼ6ﾏｯﾀ$","[UNTRANSLATED]","Heartbroken, but knowing Dad was safe... I had to run to him.",byId,1.00
s_002017,Alshark (System disk).hdm,0x062C14,"秘密ｦ知ﾗﾚﾀ以上、ﾎｯﾃﾊ@ｵｹﾏｾﾝﾈ。0_4$","[UNTRANSLATED]","You know too much to be left alive.",byId,1.00
s_002018,Alshark (System disk).hdm,0x062C87,"達ﾊ、目ｦﾂぶｯﾃ、駆ｹ6出ｼﾀ。0_6$","[UNTRANSLATED]","We shut our eyes and bolted.",byId,1.00
s_002020,Alshark (System disk).hdm,0x063B78,"が頭ｦ押ｻｴﾃ@6苦ｼﾐﾊじﾒﾀ。0_4$","[UNTRANSLATED]","His head... a sudden agony!",byId,1.00
s_002022,Alshark (System disk).hdm,0x0643FD,"でﾊ、ごﾕｯｸﾘｵ過ごｼ@下ｻｲ。0?C","[UNTRANSLATED]","Enjoy your stay.",byId,1.00
s_002028,Alshark (System disk).hdm,0x065811,"次ﾉ試練ﾍﾄ導ｲﾃｸﾚﾙでｼｮｳ。0?C","[UNTRANSLATED]","Your next trial awaits.",byId,1.00
s_002030,Alshark (System disk).hdm,0x0659B4,"俺ﾊｺﾚ以上、進ﾑ@ｺﾄﾊでｷﾝ！0_4$","[UNTRANSLATED]","This is as far as I go!",byId,1.00
s_002031,Alshark (System disk).hdm,0x065AFD,"でﾊﾜｶﾗﾈｪが、@ｺｲﾂｦ止ﾒﾁﾏｴば、ｲｲﾝだﾛｳ。0_4$","[UNTRANSLATED]","I dunno the details. Just gotta stop it.",byId,1.00
s_002033,Alshark (System disk).hdm,0x065C54,"本当だ。@ｱﾚ？ｺｲﾂ取ﾚﾅｲぞ‥‥‥0_4$","[UNTRANSLATED]","You're right. What? It's stuck!",byId,1.00
s_002035,Alshark (System disk).hdm,0x06692B,"サｰトス老師ｺｿ、@遺志ｦ継ぐ者ｦドゥムナ老師ﾉ元ﾍﾄ導ｲﾃｸだｻﾙｺﾄでｼｮｳ0_4$","[UNTRANSLATED]","Master Satos will lead the one who carries the will to We-Dumnah.",byId,1.00
s_002037,Alshark (System disk).hdm,0x067804,"だｼ、ｱﾅﾀが、ｼばﾗｸｼﾃ戻ﾗﾅｶｯﾀﾄｷﾊ、私ﾓ@ｲｷﾏｽｶﾗﾈ。0_4$","[UNTRANSLATED]","And if you're not back soon, I'm coming for you.",byId,1.00
s_002039,Alshark (System disk).hdm,0x068286,"ば、ｿﾁ達ﾉ素性ｦ@聞ｶｾﾃﾊﾓﾗｴﾇｶ。0_4$","[UNTRANSLATED]","And who might you be?",byId,1.00
s_002042,Alshark (System disk).hdm,0x069CC4,"待ｯﾃｸﾚ。@ｺｺﾊ、ﾜｼﾗﾉ負ｹじｬｲ。@好ｷﾆｽﾙがｲｲ。0_4$","[UNTRANSLATED]","All right, you win. Just get it over with.",byId,1.00
s_002045,Alshark (System disk).hdm,0x06AAD7,"バｰツ、ｱﾘがﾄﾖ。@恩ﾆｷﾙぜ。0?C","[UNTRANSLATED]","Thanks, pal. I owe ya.",byId,1.00
s_002046,Alshark (System disk).hdm,0x06ACD5,"何ﾄｶｳﾏｸｲｯﾀぜ。@じｬｱ、頑張ﾚﾖ。0?I","[UNTRANSLATED]","Looks like it worked. Good luck.",byId,1.00
s_002050,Alshark (System disk).hdm,0x06CAD0,"艦載大型砲塔@艦載小型砲塔@フレｰム@エンジン@店ｦ出ﾙ","[UNTRANSLATED]","Heavy Cannon Small Cannon Frame Engine Exit",byId,1.00
s_002053,Alshark (System disk).hdm,0x06DB14,"謁見ﾊｽﾝだﾉｶ。@ﾅﾗ、早ｸ行ｹ。0?I","[UNTRANSLATED]","Finished? Then get a move on.",byId,1.00
s_002054,Alshark (System disk).hdm,0x06E16C,"ザｰテｦｶ？0_4$
5左様で。0_4$","[UNTRANSLATED]","Zaate, you say? / That's right.",byId,1.00
s_002055,Alshark (System disk).hdm,0x06E679,"目配ｾｻﾚ、6前ﾆ進ﾐ出ﾀ。0_4$","[UNTRANSLATED]","He was signaled forward.",byId,1.00
s_002059,Alshark (System disk).hdm,0x06FF0B,"次第ﾆ発揮@ｻﾚﾃｲｸｺﾄじｬﾛｳ。0_6$","[UNTRANSLATED]","It will manifest in due time.",byId,1.00
s_002064,Alshark (System disk).hdm,0x0714F7,"デュｰクｦ知ｯﾃｲﾙﾉｶ。@ﾖｼ、通ｼﾃﾔﾙ。0?I","[UNTRANSLATED]","You know Duke? All right, pass.",byId,1.00
s_002067,Alshark (System disk).hdm,0x071639,"帝国軍ﾉ最近ﾉ動向@近辺惑星ﾉ敵軍戦力@惑星サｰタリアﾉ謎@新兵器ﾆ関ｽﾙ情報@特ﾆﾅｼ","[UNTRANSLATED]","Zolius movements Regional forces About Sartaria New weapons Ask later",byId,1.00
s_002069,Alshark (System disk).hdm,0x0735A9,"安ｲ酒ｦ頼ﾑ@高ｲ酒ｦ頼ﾑ@世間話ｦｽﾙ@帝国ﾉ情報ｦ聞ｸ@何ﾓ頼ﾏﾅｲ","[UNTRANSLATED]","Cheap Drink / Top Shelf / Gossip / Empire Intel / Leave",byId,1.00
s_002075,Alshark (System disk).hdm,0x0743E8,"どﾝﾅデｰタが残ｻﾚﾃｲﾙｶｲﾉｫ。0?C","[UNTRANSLATED]","Let's see what data's here.",byId,1.00
s_002076,Alshark (System disk).hdm,0x0744DA,"が改造ｻﾚﾙｺﾄﾆﾅｯﾀｷｯｶｹﾊ、演習中ﾉ@事故で胸ｶﾗ下ｦ吹ｷ飛ばｻﾚﾀﾄｲｳｺﾄﾆﾅｯﾄﾙﾗｼｲが…0_4$","[UNTRANSLATED]","Rumor is he was in a training accident. Got blown in half below the chest.",byId,1.00
s_002079,Alshark (System disk).hdm,0x076121,"帝国宙軍ﾉ総司令室でｱﾙ@6ラッセルガイヤｰﾉ第１艦橋で、6$","[UNTRANSLATED]","On the bridge of the Russelgaia, Zolius High Command...",byId,1.00
s_002080,Alshark (System disk).hdm,0x0767A1,"ボルアﾉキｰ6ｦ手ﾆｲﾚﾀ！0_4$","[UNTRANSLATED]","You got the Borua Key!",byId,1.00
s_002081,Alshark (System disk).hdm,0x076B3A,"玉座ﾓﾛﾄﾓ、空中ﾆ浮ｲﾃ6ｲﾀ。0_4$","[UNTRANSLATED]","He floated, throne and all.",byId,1.00
s_002083,Alshark (System disk).hdm,0x0770DB,"Ｚ・ブラスタｰ@ザイザｰキャノン@ザイザｰシｰルド@ザイザｰフレｰム@ザイザｰスパｰク","[UNTRANSLATED]","Z-Blaster / Zaiser Cannon / Zaiser Shield / Zaiser Frame / Zaiser Spark",byId,1.00
s_002096,Alshark (System disk).hdm,0x07C938,"第１艦橋ﾆ@ｲﾙﾊずだ。0_4$","[UNTRANSLATED]","He's on the main bridge.",byId,1.00
s_002105,Alshark (System disk).hdm,0x07E32D,"達ﾆ向ｷ直ﾙ6ﾄ、ｱﾗﾀﾒﾃ口ｦ開ｲﾀ。0_4$","[UNTRANSLATED]","Turning to them, he spoke again.",byId,1.00
s_002106,Alshark (System disk).hdm,0x07EA7D,"じｬｲ。@ｲﾂｶﾗｿﾝﾅ心配症ﾆﾅｯﾀﾝじｬｲ。0_4$","[UNTRANSLATED]","Since when'd you get so jumpy?",byId,1.00
s_002108,Alshark (System disk).hdm,0x07ED15,"じｬﾛ、ｿｳじｬﾛｫ。@ｵﾏｴﾓ大人ﾆﾅｯﾀﾗ、ﾜｼﾉﾖｳﾆﾅﾗﾝﾄｲｶﾝぞ。0_4$","[UNTRANSLATED]","That's right, kid. You'd better grow up to be like me.",byId,1.00
s_002112,Alshark (System disk).hdm,0x07FB6D,"どｳﾅﾝだ？@ｿﾉ珠ｦ持ﾂﾄ、ﾅﾝｶでｷｿｳﾅﾉｶ？0_4$","[UNTRANSLATED]","So? Can you do anything with that orb?",byId,1.00
s_002113,Alshark (System disk).hdm,0x07FB9A,"だ、ぼｸﾆｺﾚｦ使ｲ@ｺﾅｽ力ﾊﾅｲﾖｳでｽ。0_4$","[UNTRANSLATED]","I... I can't wield this thing.",byId,1.00
s_002114,Alshark (System disk).hdm,0x07FBF8,"宝珠ｦ手ﾆ入ﾚﾊｼﾀｹﾚど、@私ﾀﾁﾉ力だｹでﾊどｳｼﾖｳﾓﾅｲ部分がｱﾙｼ、ｲｯﾀﾝ、@イｰル王ﾉ元ﾆ戻ｯﾃﾐﾏｼｮｳ0_4$","[UNTRANSLATED]","We've got the orb, but we're at a dead end. We should report back to King Eele-Kose.",byId,1.00
s_002120,Alshark (System disk).hdm,0x080865,"だ？！@ショｰコ、どｳｶｼﾀﾉｶ？0_4$","[UNTRANSLATED]","Shoko! Are you all right?",byId,1.00
s_002122,Alshark (System disk).hdm,0x080E89,"が野暮ｯﾀｿｳﾆ6口ｦ開ｲﾀ。0_4$","[UNTRANSLATED]","He spoke gruffly.",byId,1.00
s_002129,Alshark (System disk).hdm,0x08181A,"惑星ビュｰトﾊ、ｵﾏｴﾗが住ﾝでｲﾀ惑星ホムﾉｱﾙ恒星系@Ｍ８６１ﾆｱﾙ植民惑星ﾉｺﾄだ0_4$","[UNTRANSLATED]","Vyute is a colony world in the M861 system, same as your home planet Hom.",byId,1.00
s_002147,Alshark (System disk).hdm,0x0B4E14,"跏觚跏g跏ﾇBBﾚﾅ跚W跏詒詒W鈬g絽g觚跏跏bcdg跏詁","[UNTRANSLATED]","*KZZT*...trans...mission...*BZZT*...lost...",byId,1.00
s_002148,Alshark (System disk).hdm,0x0B8F1F,"モモモヱ髄垂モモモモモモモモモヱ00 0
 0","[UNTRANSLATED]","...the...minds...they...scream...",byId,1.00
s_002171,Alshark (System disk).hdm,0x0E11BF,"尨栢ｭ穴滑剄麹麹麹麹腰uu剄麹麹麹麹麹麹麹麹麹麹麹麹騎R","[UNTRANSLATED]","Mars Federation Colony: Hom",byId,1.00
s_002189,Alshark (System disk).hdm,0x12C9FF,"寞11111122寫麹麹麹麹麹麹麹麹麹麹麹麹朽","[UNTRANSLATED]","Raysword",byId,1.00
s_002190,Alshark (System disk).hdm,0x12CA7D,"瑞寞11111122寫麹麹麹麹麹麹麹麹麹麹麹麹朽","[UNTRANSLATED]","PRICE: 12000 CREDIT",byId,1.00
s_002191,Alshark (System disk).hdm,0x12CABD,"瑞寞00000022寫麹麹麹麹麹麹麹麹麹麹麹麹朽","[UNTRANSLATED]","YOURS: 850 CREDIT",byId,1.00
s_002200,Alshark (System disk).hdm,0x12E0BB,"眠ｴｸ磽雎ｱ≒璢聽聽聽聽聽聽聽聽聽聽瞶ｾssrﾖ/j9KMKM9j/厨","[UNTRANSLATED]","The signal's gone! What happened?",byId,1.00
s_003255,Alshark (System disk).hdm,0x06962E,"でﾊ、ごﾕｯｸﾘｵ過ごｼ下ｻｲ0?C","[UNTRANSLATED]","Enjoy your stay.",byFuzzy,0.895
s_005195,Alshark (Opening disk).hdm,0x0D0AC3,"でﾓ‥‥だｯﾃ‥‥‥@! ﾁｮｯﾄ、シオン。 何ﾄｶﾅﾝﾅｲﾉ？@! ｺﾉﾏﾏじｬｱ、ｱﾅﾀﾉｵ父ｻﾝﾓ   @ 一緒ﾆ殺ｻﾚﾁｬｳﾉﾖ！！」!_","[UNTRANSLATED]","But... Sion! You've got to do something! If we don't, your father will be killed too!",byId,1.00
s_005197,Alshark (Opening disk).hdm,0x0D0EF9,"急げ！！@! アルシャークﾊ、ｿｳ遠ｸﾍﾊ行ｯﾃｲﾅｲﾊずだ」!#O#DA+","[UNTRANSLATED]","Hurry! The Alshark can't have gotten far!",byId,1.00
s_005198,Alshark (Opening disk).hdm,0x0D1A97,"急げ！！@!アルシャークﾊ、ｿｳ遠ｸﾍﾊ行ｯﾃｲﾅｲﾊずだ」!#DA+","[UNTRANSLATED]","Hurry! The Alshark can't have gotten far!",byId,1.00
s_005201,Alshark (Opening disk).hdm,0x0D07CC,"シオンﾄショーコﾊ、   @岩陰ﾆ身ｦﾋｿﾒﾃ様子ｦｳｶがｯﾀ。!@ ２人ﾉ父親ﾀﾁｦ含ﾑ調査隊ﾉ面々ﾓ @ｿﾉ現場ﾍ来ﾃｲﾙﾊずだｯﾀ。!_","[UNTRANSLATED]","Sion and Shoko took cover. The survey team—including both their fathers—was supposed to be here.",byId,1.00
s_005209,Alshark (Opening disk).hdm,0x0D0DF2,"マモン！!#OB どｳｼﾀﾝだ？」!#L","[UNTRANSLATED]","Commander! What's wrong?!",byId,1.00
s_005220,Alshark (Opening disk).hdm,0x0D0C51,"ゾリアス指揮官ﾊ、ﾓﾝどﾘｳｯﾃ倒ﾚ込ﾝだ。@! ｿｼﾃ、ｿﾉ手ﾆ握ﾗﾚﾀ銃ｦ奪ｵｳﾄ  @ペンローズ博士が駆ｹ込ﾝだ。!#L","[UNTRANSLATED]","The Zolius commander staggered and fell. Dr. Penrose saw his chance and lunged for the gun",byId,1.00
s_005221,Alshark (Opening disk).hdm,0x0D0CB7,"ペンローズ博士がｿﾉ銃ﾆ触ﾚﾀ瞬間、  異変が起ｺｯﾀ！!#C#Z^#F","[UNTRANSLATED]","Dr. Penrose touched the gun... and it went haywire!!",byId,1.00
s_005241,Alshark (Opening disk).hdm,0x09E017,"払*JT物#GO睡9","[UNTRANSLATED]","SYSTEM FAIL",byId,1.00
s_005250,Alshark (Opening disk).hdm,0x00414D,"データ表示@ステｰタス@アイテム@作戦@装備変更@特殊能力@システム","[UNTRANSLATED]","Data / Status / Items / Tactics / Equip / Skills / System",byId,1.00
s_005251,Alshark (Opening disk).hdm,0x0042D7,"システム〉@セｰブ@ロｰド@メッセｰジ@UDフォｰマット","[UNTRANSLATED]","System> Save / Load / Message / Format",byId,1.00
s_005252,Alshark (Opening disk).hdm,0x0043F8,"アタック@特殊能力@アイテム@装備変更@ステータス@戦闘離脱","[UNTRANSLATED]","Attack / Skills / Item / Equip / Status / Flee",byId,1.00
s_005253,Alshark (Opening disk).hdm,0x004430,"ファイアー@応急修理@データ表示@戦闘離脱","[UNTRANSLATED]","Fire / Repair / Scan / Escape",byId,1.00
s_005254,Alshark (Opening disk).hdm,0x004478,"格納庫@武装変更@応急修理@兵器開発@兵器解体@上陸ｽﾙ@離陸ｽﾙ","[UNTRANSLATED]","Hangar / Outfit / Repair / Craft / Scrap / Land / Launch",byId,1.00
s_005256,Alshark (Opening disk).hdm,0x00472B,"ャeスト＞@マップ@ビットON@スクロール@戦闘@アイテム@参加@ｵ金@戦闘能力@効果音@音楽@","[UNTRANSLATED]","Opt.> Map / Display / Scroll / Battle / Item / Party / Money / Stats / SFX / Music",byId,1.00
s_005257,Alshark (Opening disk).hdm,0x00477D,"恒星間移動@宇宙マップ@データ表示@応急修理@コクピット","[UNTRANSLATED]","Jump / Star Map / Scan / Repair / Bridge",byId,1.00
s_005258,Alshark (Opening disk).hdm,0x004849,"操作設定@修復設定@データ表示@ファイター@戦闘離脱","[UNTRANSLATED]","Config  Repair  Data  Fighter  Escape",byId,1.00
s_005259,Alshark (Opening disk).hdm,0x0048C6,"格納庫@武装変更@応急修理@兵器開発@兵器解体@システム","[UNTRANSLATED]","Hangar  Equip  Repair  Develop  Scrap  System",byId,1.00
s_006278,Alshark (Ending disk).hdm,0x003D57,"シオン\「さあA‥‥!俺にも分からなBCいよ。\!!　思いつくままにやっBCてみたんだしA‥‥」!!!","[UNTRANSLATED]","Heh, I dunno. I just kinda went for it!",byId,1.00
